fastANI95_representative	GTDB_representative_classification	GTDB_display_taxon	representative_oxygen_use_class	n_clusters_in_this_oxygen_class	n_analysis_MAG_members	analysis_MAG_members	member_oxygen_use_classes	all_analysis_members_match_representative_trait	class_level_cluster_sum_p_value	class_level_cluster_max_p_value
D08_bin.102	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis_A	Sutterella wadsworthensis A	Predicted anaerobe	280	6	A07_bin.69,D08_bin.102,F06_bin.77,F07_bin.29,G08_bin.79,H06_bin.6	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
D08_bin.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Alistipes putredinis	Predicted anaerobe	280	36	A01_bin.23,A04_bin.35,A06_bin.92,A08_bin.80,B02_bin.60,B05_bin.49,B06_bin.69,B08_bin.13,B09_bin.83,C02_bin.70,C04_bin.16,C05_bin.109,C07_bin.7,C08_bin.64,D02_bin.21,D03_bin.26,D08_bin.21,E01_bin.22,E02_bin.52,E04_bin.23,E08_bin.24,F02_bin.85,F03_bin.36,F04_bin.45,F08_bin.84,G01_bin.10,G02_bin.5,G03_bin.93,G04_bin.96,G05_bin.101,G06_bin.85,G07_bin.40,G08_bin.87,H01_bin.83,H03_bin.14,H06_bin.62	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
D08_bin.43	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp900753285	UMGS1696 sp900753285	Predicted anaerobe	280	1	D08_bin.43	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
D08_bin.45	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	Ruminococcus C sp000980705	Predicted anaerobe	280	1	D08_bin.45	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
D08_bin.51	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__JAFUYI01;s__JAFUYI01 sp001917175	JAFUYI01 sp001917175	Predicted anaerobe	280	5	B06_bin.24,C08_bin.32,D08_bin.51,G08_bin.23,H03_bin.96	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
D08_bin.61	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900542935	Scatosoma sp900542935	Predicted anaerobe	280	1	D08_bin.61	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
D08_bin.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	Parabacteroides merdae	Predicted anaerobe	280	29	A01_bin.21,A02_bin.58,A03_bin.47,A04_bin.45,A05_bin.19,A06_bin.76,A07_bin.28,B05_bin.40,B08_bin.91,B09_bin.104,C02_bin.30,C07_bin.13,D02_bin.37,D03_bin.13,D08_bin.97,E02_bin.24,E03_bin.45,F01_bin.54,F03_bin.48,F07_bin.62,F08_bin.101,G04_bin.57,G07_bin.93,G08_bin.83,H01_bin.14,H03_bin.58,H04_bin.82,H06_bin.19,H07_bin.69	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E01_bin.44	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C;s__Roseburia_C amylophila	Roseburia C amylophila	Predicted anaerobe	280	5	B05_bin.100,B08_bin.17,C02_bin.82,E01_bin.44,H06_bin.14	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E01_bin.5	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Faecalibacterium prausnitzii E	Predicted anaerobe	280	2	B06_bin.95,E01_bin.5	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E01_bin.74	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp934316845	Eubacterium F sp934316845	Predicted anaerobe	280	1	E01_bin.74	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E01_bin.79	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900547315	Limivicinus sp900547315	Predicted anaerobe	280	2	E01_bin.79,F08_bin.91	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E02_bin.46	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium langellae	Faecalibacterium langellae	Predicted anaerobe	280	1	E02_bin.46	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E02_bin.56	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp001811025	Haemophilus D sp001811025	Facultative/other	8	1	E02_bin.56	Facultative/other	TRUE	0.010925744105273945	0.01646798509219056
E03_bin.16	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatocola;s__Scatocola faecipullorum	Scatocola faecipullorum	Predicted anaerobe	280	6	B06_bin.1,B08_bin.62,E03_bin.16,F02_bin.58,F07_bin.95,H08_bin.42	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E03_bin.28	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	Bacteroides intestinalis	Predicted anaerobe	280	1	E03_bin.28	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E03_bin.35	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pilosibacter;s__Pilosibacter fragilis	Pilosibacter fragilis	Predicted anaerobe	280	3	B09_bin.97,C06_bin.42,E03_bin.35	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E03_bin.39	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900549635	CAG-170 sp900549635	Predicted anaerobe	280	3	C07_bin.66,E03_bin.39,F02_bin.57	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E04_bin.38	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	Blautia A faecis	Predicted anaerobe	280	2	E04_bin.38,H04_bin.40	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E04_bin.61	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp003522105	Hominicoprocola sp003522105	Predicted anaerobe	280	3	E04_bin.61,H01_bin.77,H03_bin.50	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E06_bin.46	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia ceftriaxoniphila	Borkfalkia ceftriaxoniphila	Predicted anaerobe	280	1	E06_bin.46	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E06_bin.55	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter gnavus	Mediterraneibacter gnavus	Predicted anaerobe	280	1	E06_bin.55	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E06_bin.63	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	Eubacterium F sp003491505	Predicted anaerobe	280	10	A03_bin.22,A05_bin.35,B03_bin.17,C05_bin.119,C08_bin.7,D07_bin.63,E06_bin.63,F02_bin.80,F07_bin.25,G03_bin.109	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E06_bin.70	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactiplantibacillus;s__Lactiplantibacillus plantarum	Lactiplantibacillus plantarum	Facultative/other	8	1	E06_bin.70	Facultative/other	TRUE	0.010925744105273945	0.01646798509219056
E06_bin.83	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides faecalis	Parabacteroides faecalis	Predicted anaerobe	280	1	E06_bin.83	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E06_bin.85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	Alistipes shahii	Predicted anaerobe	280	26	A01_bin.53,A06_bin.91,A07_bin.24,B01_bin.11,B02_bin.91,B03_bin.4,B08_bin.79,C02_bin.10,C03_bin.57,C04_bin.101,D05_bin.10,D08_bin.30,E02_bin.23,E04_bin.17,E06_bin.85,F01_bin.6,F02_bin.17,F04_bin.59,F07_bin.97,G01_bin.25,G02_bin.52,G04_bin.8,H02_bin.50,H04_bin.37,H07_bin.57,H08_bin.6	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E07_bin.31	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__Merdicola;s__Merdicola sp018371855	Merdicola sp018371855	Predicted anaerobe	280	1	E07_bin.31	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E07_bin.58	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	Parabacteroides goldsteinii	Predicted anaerobe	280	2	E04_bin.49,E07_bin.58	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E07_bin.69	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter welbionis	Oscillibacter welbionis	Predicted anaerobe	280	11	A01_bin.54,A08_bin.84,C06_bin.55,C07_bin.45,E07_bin.69,F02_bin.49,F03_bin.26,G02_bin.67,G06_bin.26,G07_bin.44,H07_bin.70	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E07_bin.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides fragilis	Predicted anaerobe	280	3	C07_bin.36,E07_bin.8,H05_bin.55	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E07_bin.94	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum_A;s__Anaerotignum_A faecicola	Anaerotignum A faecicola	Predicted anaerobe	280	7	A05_bin.123,B07_bin.10,B09_bin.86,C02_bin.67,E03_bin.23,E07_bin.94,F07_bin.73	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
E08_bin.65	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__CAG-345;s__CAG-345 sp000433315	CAG-345 sp000433315	Predicted anaerobe	280	4	A06_bin.103,C08_bin.18,D03_bin.4,E08_bin.65	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F01_bin.18	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	Bacteroides caccae	Predicted anaerobe	280	2	F01_bin.18,G07_bin.60	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F01_bin.44	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	Roseburia intestinalis	Predicted anaerobe	280	5	A03_bin.40,A06_bin.22,E02_bin.28,F01_bin.44,G04_bin.55	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F01_bin.45	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp900545865	UMGS1820 sp900545865	Predicted anaerobe	280	1	F01_bin.45	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F02_bin.29	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas cirricatena	Vescimonas cirricatena	Predicted anaerobe	280	4	C04_bin.35,F02_bin.29,G03_bin.8,G05_bin.68	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F02_bin.31	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	Akkermansia massiliensis	Predicted anaerobe	280	8	A01_bin.20,A05_bin.1,A07_bin.18,D06_bin.89,E01_bin.70,E06_bin.10,F02_bin.31,H05_bin.51	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F02_bin.63	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Bifidobacterium bifidum	Predicted anaerobe	280	10	A02_bin.17,A05_bin.117,B08_bin.70,C04_bin.56,D02_bin.38,F02_bin.63,F06_bin.61,G02_bin.24,G03_bin.14,G04_bin.82	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F02_bin.65	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066335	Blautia A sp900066335	Predicted anaerobe	280	2	F02_bin.65,F06_bin.14	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F02_bin.66	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter inops	Tidjanibacter inops	Predicted anaerobe	280	26	A01_bin.63,A09_bin.48,B01_bin.67,B03_bin.76,B04_bin.49,B06_bin.56,C01_bin.65,C02_bin.95,C04_bin.37,C05_bin.76,C08_bin.60,D01_bin.25,D05_bin.98,D06_bin.17,E01_bin.93,E06_bin.18,F02_bin.66,F04_bin.12,F07_bin.21,F08_bin.103,G02_bin.29,G04_bin.12,G06_bin.64,H01_bin.27,H05_bin.36,H06_bin.17	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F03_bin.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	Acetatifactor acetigignens	Predicted anaerobe	280	16	A08_bin.7,B07_bin.6,B08_bin.45,C01_bin.10,C08_bin.30,E02_bin.1,E03_bin.18,E06_bin.56,E08_bin.6,F02_bin.22,F03_bin.1,F04_bin.21,F06_bin.67,G01_bin.78,G07_bin.92,H06_bin.49	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F03_bin.13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	Alistipes finegoldii	Predicted anaerobe	280	23	A01_bin.82,A05_bin.12,B07_bin.24,B08_bin.10,C02_bin.97,C03_bin.45,C04_bin.31,C05_bin.83,D03_bin.75,D06_bin.71,E02_bin.55,E07_bin.4,E08_bin.95,F01_bin.61,F02_bin.18,F03_bin.13,F05_bin.63,F06_bin.5,G01_bin.35,G02_bin.9,G04_bin.83,H04_bin.85,H07_bin.22	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F03_bin.22	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	Faecalibacterium prausnitzii I	Predicted anaerobe	280	1	F03_bin.22	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F03_bin.29	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	Bacteroides cellulosilyticus	Predicted anaerobe	280	11	A05_bin.34,B04_bin.43,B08_bin.6,C05_bin.26,C08_bin.24,D07_bin.34,E04_bin.22,F03_bin.29,G04_bin.60,H03_bin.16,H05_bin.65	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F03_bin.35	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Collinsella	Predicted anaerobe	280	1	F03_bin.35	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F03_bin.40	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	Blautia A wexlerae	Predicted anaerobe	280	15	A04_bin.50,A06_bin.104,A07_bin.55,A08_bin.101,B03_bin.75,C04_bin.38,C06_bin.63,D01_bin.44,D07_bin.2,E07_bin.46,F01_bin.28,F03_bin.40,F06_bin.27,F08_bin.55,H08_bin.40	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F04_bin.40	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	Blautia A obeum	Predicted anaerobe	280	1	F04_bin.40	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F04_bin.52	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900555195	Eisenbergiella sp900555195	Predicted anaerobe	280	1	F04_bin.52	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F05_bin.14	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	Mediterraneibacter lactaris	Predicted anaerobe	280	1	F05_bin.14	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F05_bin.45	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Duodenibacillus;s__Duodenibacillus intestinavium	Duodenibacillus intestinavium	Predicted anaerobe	280	1	F05_bin.45	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F05_bin.48	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Sutterella wadsworthensis	Predicted anaerobe	280	16	A09_bin.32,B05_bin.10,B06_bin.58,B08_bin.14,C07_bin.84,C08_bin.50,D03_bin.23,D08_bin.92,E03_bin.38,E04_bin.15,F02_bin.81,F03_bin.34,F05_bin.48,F07_bin.32,H05_bin.8,H07_bin.72	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F06_bin.46	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	Streptococcus thermophilus	Facultative/other	8	9	A02_bin.41,A04_bin.47,C06_bin.37,D04_bin.22,D05_bin.32,E06_bin.9,F06_bin.46,G02_bin.7,H07_bin.59	Facultative/other	TRUE	0.010925744105273945	0.01646798509219056
F06_bin.47	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis lenta	Victivallis lenta	Predicted anaerobe	280	3	F06_bin.47,F07_bin.13,H03_bin.90	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F06_bin.53	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium tardum	Faecalibacterium tardum	Predicted anaerobe	280	3	C06_bin.22,E07_bin.92,F06_bin.53	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F06_bin.75	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	Hominicoprocola fusiformis	Predicted anaerobe	280	40	A01_bin.32,A02_bin.54,A06_bin.17,A07_bin.63,A08_bin.69,B01_bin.41,B04_bin.7,B05_bin.6,B07_bin.30,B09_bin.12,C01_bin.67,C02_bin.43,C04_bin.9,C05_bin.77,C07_bin.41,C08_bin.63,D01_bin.57,D02_bin.46,D03_bin.74,D06_bin.49,D07_bin.15,D08_bin.29,E01_bin.56,E06_bin.49,E07_bin.73,E08_bin.12,F01_bin.53,F02_bin.47,F03_bin.41,F06_bin.75,F07_bin.9,F08_bin.92,G01_bin.73,G03_bin.69,G04_bin.86,G06_bin.47,G07_bin.45,H02_bin.61,H04_bin.71,H05_bin.72	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F07_bin.105	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715	F23-B02 sp001916715	Predicted anaerobe	280	3	B01_bin.64,C08_bin.71,F07_bin.105	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F07_bin.42	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	Lachnospira eligens A	Predicted anaerobe	280	7	A03_bin.45,B08_bin.42,C08_bin.66,D08_bin.5,E08_bin.51,F07_bin.42,G08_bin.6	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F07_bin.6	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	CAG-217 sp000436335	Predicted anaerobe	280	10	A08_bin.59,B04_bin.34,B06_bin.36,D06_bin.8,E03_bin.66,E06_bin.1,F07_bin.6,G02_bin.39,G07_bin.56,H03_bin.1	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F07_bin.74	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	Coprococcus aceti	Predicted anaerobe	280	10	A08_bin.36,B08_bin.50,C01_bin.33,C04_bin.86,E02_bin.40,F05_bin.49,F07_bin.74,G04_bin.42,G05_bin.42,G07_bin.2	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F07_bin.93	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	Pseudoruminococcus massiliensis	Predicted anaerobe	280	4	B01_bin.71,F01_bin.50,F07_bin.93,G04_bin.33	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F08_bin.12	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A hominis	Alistipes A hominis	Predicted anaerobe	280	18	A08_bin.88,B02_bin.81,B03_bin.37,C02_bin.44,C05_bin.6,D03_bin.55,D05_bin.14,E04_bin.54,F02_bin.67,F06_bin.76,F08_bin.12,G01_bin.20,G03_bin.101,G07_bin.59,H01_bin.94,H03_bin.10,H06_bin.34,H07_bin.21	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F08_bin.22	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_D;g__Oxalobacter;s__Oxalobacter formigenes	Oxalobacter formigenes	Predicted anaerobe	280	2	C07_bin.53,F08_bin.22	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
F08_bin.54	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp905371285	Haemophilus D sp905371285	Facultative/other	8	1	F08_bin.54	Facultative/other	TRUE	0.010925744105273945	0.01646798509219056
G01_bin.11	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Colimorpha_A;s__Colimorpha_A sp000433515	Colimorpha A sp000433515	Predicted anaerobe	280	1	G01_bin.11	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G01_bin.26	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-557;s__CAG-557 sp000435275	CAG-557 sp000435275	Predicted anaerobe	280	1	G01_bin.26	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G01_bin.30	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539945	Faecalibacterium sp900539945	Predicted anaerobe	280	3	B09_bin.33,C04_bin.99,G01_bin.30	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G01_bin.63	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Apopatocola;s__Apopatocola sp003522945	Apopatocola sp003522945	Predicted anaerobe	280	2	G01_bin.63,G03_bin.38	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G01_bin.72	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp000431795	CAG-302 sp000431795	Predicted anaerobe	280	2	F08_bin.102,G01_bin.72	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G01_bin.76	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__Scatacola_A faecigallinarum	Scatacola A faecigallinarum	Predicted anaerobe	280	7	A06_bin.97,C05_bin.36,C07_bin.90,C08_bin.11,E04_bin.20,F07_bin.40,G01_bin.76	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G01_bin.80	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens sp000438155	Suilimivivens sp000438155	Predicted anaerobe	280	6	B03_bin.58,B06_bin.61,B07_bin.67,F08_bin.27,G01_bin.80,H06_bin.95	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G01_bin.81	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp000434275	Roseburia sp000434275	Predicted anaerobe	280	1	G01_bin.81	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G02_bin.41	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	Alistipes A indistinctus	Predicted anaerobe	280	8	B01_bin.1,B03_bin.24,B07_bin.91,E04_bin.69,E07_bin.5,F08_bin.41,G02_bin.41,H01_bin.16	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G02_bin.42	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__	Scatomorpha	Predicted anaerobe	280	1	G02_bin.42	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G03_bin.106	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	Bacteroides eggerthii	Predicted anaerobe	280	1	G03_bin.106	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
