Source	Feature	Match Level	Feature Species Key	Feature Genus Key	Feature Family Key	Claim Allowed	Interpretation
Ronneby_MAG_GTDB_taxonomy	H01_bin.25	family	coprococcus_c_hominis	coprococcus_c	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H01_bin.35	family	fusicatenibacter_saccharivorans	fusicatenibacter	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H01_bin.87	family	acetatifactor_intestinalis	acetatifactor	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H02_bin.24	family	fusicatenibacter_saccharivorans	fusicatenibacter	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H03_bin.36	family	acetatifactor_intestinalis	acetatifactor	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H04_bin.36	family	blautia_a_fusiformis	blautia_a	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H04_bin.40	family	blautia_a_faecis	blautia_a	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H04_bin.6	family	anaerobutyricum_hallii	anaerobutyricum	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H04_bin.68	family	blautia_a_ammoniilytica	blautia_a	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H04_bin.7	family	copromonas_avistercoris	copromonas	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H04_bin.73	family	eisenbergiella_intestinigallinarum	eisenbergiella	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H04_bin.74	family	dorea_a_longicatena	dorea_a	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H05_bin.21	family	hungatella_effluvii	hungatella	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H05_bin.41	family	faecalimonas_sp029983955	faecalimonas	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H05_bin.46	family	paraprevotella_clara	paraprevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H05_bin.56	family	fusicatenibacter_saccharivorans	fusicatenibacter	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H06_bin.14	family	roseburia_c_amylophila	roseburia_c	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H06_bin.49	family	acetatifactor_acetigignens	acetatifactor	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H06_bin.61	family	fusicatenibacter_saccharivorans	fusicatenibacter	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H06_bin.95	family	suilimivivens_sp000438155	suilimivivens	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H07_bin.11	family	pilosibacter_sp900066785	pilosibacter	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H07_bin.41	family	fusicatenibacter_saccharivorans	fusicatenibacter	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H07_bin.48	family	mediterraneibacter_faecis	mediterraneibacter	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H08_bin.15	family	otoolea_fessa	otoolea	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H08_bin.28	family	dorea_a_longicatena	dorea_a	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H08_bin.31	family	fusicatenibacter_saccharivorans	fusicatenibacter	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H08_bin.40	family	blautia_a_wexlerae	blautia_a	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A02_bin.41	genus	streptococcus_thermophilus	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A02_bin.69	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A02_bin.81	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A03_bin.33	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A03_bin.40	genus	roseburia_intestinalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A04_bin.47	genus	streptococcus_thermophilus	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A04_bin.56	genus	phocaeicola_sp000432735	phocaeicola	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A04_bin.62	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A05_bin.109	genus	bacteroides_sp900755095	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A05_bin.34	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A05_bin.45	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A05_bin.49	genus	streptococcus_salivarius_d	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A06_bin.102	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A06_bin.22	genus	roseburia_intestinalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A07_bin.29	genus	streptococcus_salivarius_d	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A07_bin.85	genus	phocaeicola_plebeius	phocaeicola	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A08_bin.78	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A09_bin.53	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A09_bin.9	genus	bacteroides_faecis	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B01_bin.12	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B02_bin.56	genus	prevotella_sp945863825	prevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B02_bin.73	genus	phocaeicola_fibrisolvens	phocaeicola	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B03_bin.30	genus	bacteroides_sp900755095	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B04_bin.43	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B04_bin.77	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B05_bin.18	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B05_bin.25	genus	prevotella_copri_b	prevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B05_bin.46	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B06_bin.112	genus	parabacteroides_sp944325345	parabacteroides	tannerellaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B06_bin.51	genus	bacteroides_salyersiae	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B06_bin.66	genus	phocaeicola_intestinalis	phocaeicola	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B06_bin.67	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B07_bin.51	genus	prevotella_sp000436035	prevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B08_bin.47	genus	bacteroides_finegoldii	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B08_bin.6	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B08_bin.67	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B09_bin.2	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B09_bin.35	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C01_bin.32	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C02_bin.12	genus	prevotella_copri_b	prevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C02_bin.45	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C03_bin.17	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C03_bin.42	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C04_bin.29	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C04_bin.34	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C04_bin.83	genus	prevotella_sp900543975	prevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C05_bin.26	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C05_bin.61	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C06_bin.21	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C06_bin.37	genus	streptococcus_thermophilus	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C07_bin.77	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C08_bin.24	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C08_bin.61	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C08_bin.77	genus	phocaeicola_plebeius_a	phocaeicola	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D01_bin.21	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D01_bin.28	genus	bacteroides_faecis	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D01_bin.60	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D02_bin.68	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D03_bin.8	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D03_bin.86	genus	phocaeicola_plebeius_a	phocaeicola	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D03_bin.91	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D04_bin.22	genus	streptococcus_thermophilus	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D05_bin.23	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D05_bin.25	genus	phocaeicola_plebeius	phocaeicola	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D05_bin.32	genus	streptococcus_thermophilus	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D05_bin.61	genus	prevotella_copri_b	prevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D06_bin.33	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D06_bin.65	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D07_bin.34	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D07_bin.55	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D07_bin.68	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D08_bin.78	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E02_bin.14	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E02_bin.28	genus	roseburia_intestinalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E03_bin.28	genus	bacteroides_intestinalis	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E03_bin.6	genus	bacteroides_sp900755095	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E04_bin.22	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E04_bin.49	genus	parabacteroides_goldsteinii	parabacteroides	tannerellaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E06_bin.52	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E06_bin.83	genus	parabacteroides_faecalis	parabacteroides	tannerellaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E06_bin.9	genus	streptococcus_thermophilus	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E07_bin.1	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E07_bin.22	genus	prevotella_copri_b	prevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E07_bin.58	genus	parabacteroides_goldsteinii	parabacteroides	tannerellaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E08_bin.3	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F01_bin.37	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F01_bin.44	genus	roseburia_intestinalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F01_bin.68	genus	bacteroides_sp900755095	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F02_bin.28	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F03_bin.29	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F03_bin.47	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F04_bin.60	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F05_bin.20	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F06_bin.46	genus	streptococcus_thermophilus	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F06_bin.48	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F06_bin.68	genus	prevotella_sp003447235	prevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	F07_bin.26	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G01_bin.81	genus	roseburia_sp000434275	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G01_bin.9	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G02_bin.7	genus	streptococcus_thermophilus	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G03_bin.28	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G03_bin.56	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G04_bin.55	genus	roseburia_intestinalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
